img,ndwi,ndvi,color1,color2,color3,var1,var2,var3,mean,std,skweness,kurtosis,gradient,energy,correlation,homo,area,perimeter,compactness,eccentricity
23512740,5230.564585001109,11054.215260059591,108.08078002929688,131.3296661376953,119.36549377441406,4399.069982160693,3981.8069543961565,4109.938420523912,5.960464477539063e-08,1.8965789141195904e-06,73.66026469806931,8745.139212303591,0.12767791748046875,0.00653331828363804,0.6145844671825448,0.032479273416195324,65517,380.1614716074871,9.030625958921101,107.59533848246377
22895792,-4304.222808093896,6460.757148645696,104.36396789550781,116.84242248535156,128.15567016601562,3729.727497467491,3880.4943191046927,4112.681607860968,5.960464477539063e-08,2.0246875661568903e-06,51.510017682493846,3447.343824063423,0.09075927734375,0.006896275264432806,0.7173617862866065,0.03765558248420271,65466,386.4396462005392,8.649205387848273,93.09775068666696
23512110,5234.5576443148275,11054.100320159381,108.0772705078125,131.33526611328125,119.35379028320312,4398.2668869275185,3982.1278004874416,4109.972061445614,5.960464477539063e-08,1.905259288624524e-06,75.18374469068117,9201.159040364495,-0.12786102294921875,0.006532168823071879,0.6146195688091146,0.032376696159066715,65515,358.8832970144351,8.115422143079744,107.32641121501109
22645159,4639.238423186132,14337.301839622296,98.07345581054688,128.88584899902344,118.57839965820312,4046.2526914084897,3816.1938634657777,4143.240435531249,5.960464477539063e-08,1.9401861218177125e-06,148.37557251505723,37305.50817256821,-0.1708831787109375,0.006561810554033116,0.5795705697551173,0.032346212364985076,65522,343.2975105768081,6.019072277018392,106.79158196757156
23635336,-1881.75016606646,1111.9525330978784,117.53921508789062,119.13691711425781,123.97047424316406,3711.8076662828325,3695.79886539479,3749.0371073607716,5.960464477539063e-08,1.8730617365604173e-06,47.75700260546707,3024.928934146619,0.12784576416015625,0.007822165781511944,0.8230138125195309,0.05902751145240177,65518,997.9148263070109,35.041373278264935,106.19764741153014
20632962,9783.283660233006,19101.145345757264,83.06625366210938,128.05148315429688,103.71627807617188,2675.1832020087754,3314.112217654447,2960.2017894667047,5.960464477539063e-08,1.6190319072568059e-06,74.52228465805516,11647.556253553486,-0.00146484375,0.006789073282377849,0.4059929565614491,0.028080834487143904,65535,290.77669529663694,5.193636716679129,127.82274262710479
20634232,9774.28139585905,19096.243622216276,83.08360290527344,128.04046630859375,103.72932434082031,2675.9502706889093,3314.028178148635,2960.4286115200284,5.960464477539063e-08,1.615247382870227e-06,73.03117575804082,11180.712602133093,0.00138092041015625,0.006794290504407747,0.4060154386561198,0.028292152168672036,65535,280.8772003600252,5.023742011664127,126.94372436807002
22644906,4637.978076982811,14323.404840863015,98.07395935058594,128.8854217529297,118.574462890625,4045.2355425854475,3816.643228631579,4142.864297807217,5.960464477539063e-08,1.926605470310226e-06,143.5183476529857,35156.26228435112,0.17093658447265625,0.006565492957767806,0.579594733795894,0.032212648396147424,65522,339.8832970144351,5.290561841192118,107.30235229443059
22643137,4612.188702085976,14339.45249090319,98.05844116210938,128.8838653564453,118.56454467773438,4048.8364589032076,3814.7910018762327,4142.163589108623,5.960464477539063e-08,1.9400144467192196e-06,149.74442625771374,38108.42012265123,-0.10626220703125,0.006725034473802151,0.6246863468621379,0.03630928627106517,65522,348.747258045114,5.5702884124946,105.99795265204295
20054154,10071.871807168744,4326.82126491914,106.43373107910156,111.16151428222656,88.4068603515625,3203.2393828489317,2176.210622734054,2002.4686809629202,5.960464477539063e-08,1.939220251695497e-06,106.83264236686846,21382.247586044083,-0.1397552490234375,0.008690104921405194,0.7163833288368441,0.049177987202536244,65533,643.1391770309006,12.216025577539233,121.1131380954073
20054490,10084.421378846519,4326.320270075949,106.44207763671875,111.15972900390625,88.40542602539062,3202.6583271258614,2176.022612863491,2001.8793919470402,5.960464477539063e-08,1.9360187091776154e-06,106.57854240691947,21098.67990641678,0.03397369384765625,0.008600914820219156,0.7068980922000043,0.0461777469176342,65533,648.8610024378486,12.725546707766236,119.88344696220796
23450950,-2812.6791815022148,1349.8704183437803,112.26806640625,118.2972412109375,127.26779174804688,3180.907357931137,3799.072810985527,4276.898044666808,5.960464477539063e-08,1.8146944040437012e-06,45.9109459952285,2804.2090534057547,-0.02266693115234375,0.009460812093579046,0.9438621022835989,0.08759636454443581,65505,1773.4631662664015,82.39800288413693,109.03721035819012
20630905,9723.36131597473,19120.393474218177,83.03787231445312,128.0473175048828,103.71743774414062,2678.5989074892695,3310.1336405754178,2956.948234747985,5.960464477539063e-08,1.6031045684553183e-06,69.01113179856065,9624.337675397826,-0.1402740478515625,0.006898996896531035,0.45541639274306767,0.03129925655202302,65534,292.46298679765215,5.676630236072273,128.8772407195745
20053858,10086.02886232246,4329.257532299072,106.43356323242188,111.16729736328125,88.396728515625,3201.3280446510994,2176.7824363939294,2001.9472817778587,5.960464477539063e-08,1.935158332853383e-06,106.309882977986,20934.297972572702,-0.0339202880859375,0.008601760557361405,0.706925414043482,0.046276559050315955,65532,621.8549057834388,11.650772517523617,118.22560799037969
24032801,-374.3374702910588,227.38071375440236,120.57521057128906,122.2281494140625,123.9080810546875,3915.559681504501,4097.185130454696,4231.425419308022,5.960464477539063e-08,2.1319468923179488e-06,61.924924259903605,5369.604347288869,0.094207763671875,0.006909838744841976,0.7229819784610305,0.04085829107231133,65417,431.06706319850866,7.762838916034063,98.19638843453329
24034100,-394.7665841699961,213.90604444402226,120.58186340332031,122.22871398925781,123.92068481445312,3913.658734175724,4095.5232666897264,4229.6387286394165,5.960464477539063e-08,2.1393093789437437e-06,62.88530379250016,5675.552856636833,-0.08512115478515625,0.007081548143740911,0.7402131669425763,0.04243136856163899,65406,505.422402257836,9.202447557637347,96.36394029914354
21279297,7529.551661687609,22022.92044030354,82.4320068359375,130.24143981933594,112.02285766601562,3571.987839080426,3902.126719636582,3886.3394433448902,5.960464477539063e-08,2.051157152187092e-06,1248.8250276582974,3273655.578452486,-0.18544769287109375,0.008060480687296192,0.40017326882322063,0.0295470232460019,65535,420.0487732352791,96.57594439284749,106.84036544999917
25141124,1162.4703261722352,-346.1884313867804,129.70339965820312,128.77627563476562,125.1434326171875,4301.729502607914,4218.300960589196,4024.7016560811617,5.960464477539063e-08,3.1069233761844693e-06,105.87767990149277,15269.005868230726,-0.40026092529296875,0.0093671872482343,0.9046274155006025,0.09606122836858023,65420,2380.731239591687,136.40049390780663,108.65615860525028
21283055,7590.658047193876,21988.622227433152,82.49162292480469,130.2411346435547,112.02088928222656,3569.513143937106,3909.8556876981434,3892.9086059991937,5.960464477539063e-08,2.0362588072412533e-06,1202.0481966959062,3092157.661683184,0.24614715576171875,0.00803511293676239,0.43913997737882454,0.030891289777278553,65534,379.8355697996826,94.08578337883905,107.71800389587203
20485559,13048.380273613777,21879.718260024296,84.40510559082031,128.38233947753906,99.79737854003906,3513.9197670252524,3552.464610597229,3619.8053953554763,5.960464477539063e-08,2.30298277841231e-06,93.17877721492903,16316.716550082796,0.0076751708984375,0.006149622876210203,0.09025066982455146,0.015896232453683046,65535,64.97665940288702,0.511017821378766,102.78343676827703
20485671,13050.369824990326,21883.12453082108,84.39799499511719,128.38681030273438,99.80172729492188,3513.6345839976784,3552.5252740278656,3620.3623297792246,5.960464477539063e-08,2.3092052621735995e-06,92.14937181203018,15681.776452125629,-0.0081024169921875,0.006158736003878167,0.09026446997366772,0.015765260743768644,65535,65.14823227814082,0.540673764134262,104.30308526092445
20479765,12913.14830492238,21904.93746826954,84.32795715332031,128.37905883789062,99.78939819335938,3514.8702120513985,3540.925070505232,3608.6802257407167,5.960464477539063e-08,2.2957643627400855e-06,90.03118763115741,14737.899082633108,0.01258087158203125,0.0062028147232653374,0.13377137678622691,0.018151314732510884,65535,94.32590180780451,0.95725263079394,104.88809725175473
21283846,7594.190193448888,21985.09570705126,82.50236511230469,130.2367401123047,112.026611328125,3569.6423894289665,3909.075194967631,3894.0376219153404,5.960464477539063e-08,2.0382887655092026e-06,1199.9419432927198,3081346.057986619,-0.24652862548828125,0.00803090640753555,0.439126804217244,0.030746603475096296,65535,375.38582233137674,89.73855953479168,106.80361164614851
21357935,3684.264990144238,15243.216413368316,89.90071105957031,121.643310546875,114.35220336914062,3835.201369118522,3464.9437870383263,3934.581366609759,5.960464477539063e-08,1.2899728775768118e-06,40.636032332345685,3224.978953993894,-0.0118408203125,0.007025190022806896,0.5949001496079904,0.038693623850580845,65530,465.3513344459705,8.360527891626392,110.05776417833684
24033567,-390.4423385907538,215.89929674611577,120.57777404785156,122.22843933105469,123.91691589355469,3914.4631894762797,4095.2546544572897,4230.217111310267,5.960464477539063e-08,2.138433449076346e-06,62.70750032914137,5619.602220865024,0.08516693115234375,0.00708071967350574,0.740202966469284,0.04238074242652142,65402,510.45793616376875,9.267280911857256,96.75032869906896
20920759,8869.017064338057,-1677.306515104318,117.80328369140625,110.43185424804688,90.99031066894531,2999.2514027887137,2549.6164193904924,2370.2247443719043,5.960464477539063e-08,1.6812000272621754e-06,55.382112118959455,4767.9823837343665,-0.0361785888671875,0.008049293743167334,0.6551407257847988,0.042941467413023335,65519,463.76554800834367,9.46951453642253,139.72851988641378
24499770,-1700.7928022052317,2755.093413019491,119.13670349121094,125.53646850585938,129.1636505126953,4115.09589040233,4328.9922308439345,4369.291074348549,5.960464477539063e-08,3.586582122194299e-06,122.89967197408085,20397.402655986964,0.01634979248046875,0.006961536719726193,0.7671226260664247,0.04029937887217542,65394,526.1797615707167,12.295555367278205,94.52917881133155
24500070,-1711.8685610405469,2741.6594834083194,119.1434326171875,125.53434753417969,129.1636199951172,4114.3304097427645,4328.443674984743,4368.457588243023,5.960464477539063e-08,3.589084726872169e-06,122.85369745614024,20387.546214600352,0.07353973388671875,0.00729655668951186,0.8214338191146687,0.04589567931136365,65380,508.2152954766495,11.202377370355979,93.83557832865752
20923048,7393.963304013911,15280.190164594169,89.76527404785156,123.75314331054688,105.74195861816406,2511.6047395416176,2682.2417045986313,2677.08824558078,5.960464477539063e-08,2.193604539964927e-06,103.1797094954017,16005.610211460402,0.34850311279296875,0.0077846063462898045,0.48983632669157534,0.03749965505700035,65535,393.61731573020285,6.275429782369918,145.6017724609626
24167892,-530.1611961227362,-1470.5239501385065,123.23567199707031,121.5189208984375,124.01817321777344,4105.049607019306,4278.128151513298,4443.429921812442,5.960464477539063e-08,2.2767711376258457e-06,67.88873254572854,6484.660051009766,0.197113037109375,0.006975679765554103,0.7784806982354592,0.0422535190538567,65390,568.2274887854693,14.283637706027395,98.5039937558794
24499764,-1708.3848573211678,2732.8642581432055,119.14253234863281,125.53469848632812,129.1595001220703,4113.505517657765,4328.957475214991,4368.610408703707,5.960464477539063e-08,3.601321195251628e-06,124.59271051696801,21010.955162214213,-0.0735626220703125,0.007301764819253111,0.8214534412637782,0.045913868631411975,65378,519.9076836320746,11.964808963443879,94.54986605205902
20925125,7436.580388765951,15263.763416653326,89.79548645019531,123.75508117675781,105.74150085449219,2508.881071547067,2687.8034943834755,2681.117977389152,5.960464477539063e-08,2.1947050708265694e-06,104.33165835944251,16518.579662727338,0.0739288330078125,0.007659773270527788,0.43100430669610584,0.03506394525407113,65533,403.0315292925759,5.985802071570255,145.63300153861684
20920618,8852.10181203089,-1684.9845153099282,117.81016540527344,110.431640625,90.98149108886719,2997.9779551390116,2548.034450531006,2368.301735665897,5.960464477539063e-08,1.6884074331540994e-06,56.03735987295225,4886.5201340297335,-0.0477142333984375,0.007961560960437278,0.6196751631972552,0.04031885965157,65520,555.4701294725885,12.024044437043958,140.16260933612196
20920051,8862.495499814115,-1679.8779853469587,117.7972412109375,110.43632507324219,90.9810791015625,2998.675105909462,2548.141178657432,2368.6709676804976,5.960464477539063e-08,1.683023325410968e-06,55.47446086120253,4755.525636061553,0.04791259765625,0.007950589011425781,0.6196567988133024,0.04042551041771761,65517,506.5290039756342,10.094466393497255,141.52875169202537
20924963,7443.419723263505,15270.382538373546,89.79478454589844,123.75651550292969,105.73829650878906,2509.35344020765,2687.170924647891,2681.7977069611698,5.960464477539063e-08,2.1985399660480464e-06,104.07594808167845,16346.65090947459,-0.07372283935546875,0.00767366914526236,0.4309759143559957,0.035044271875654356,65534,405.445742854949,5.825900865106576,146.99131726424363
24789253,993.6410366793517,-213.29289318776745,127.30648803710938,126.72744750976562,124.22004699707031,3928.246091943271,3887.063288379413,3808.145198087644,5.960464477539063e-08,4.123898043003273e-06,132.25363631409593,22626.33886817286,0.14411163330078125,0.009949893691266882,0.935754529848933,0.10800539215494712,65426,2676.0165568596753,162.5780505366326,107.89711654000618
24789513,1000.692005887059,-209.75154223456252,127.30975341796875,126.72760009765625,124.22059631347656,3928.1501160492126,3886.667589061428,3807.9411291330066,5.960464477539063e-08,4.137202816943365e-06,133.84953224202525,23223.876024800647,-0.099456787109375,0.009502933720232821,0.9329280951874155,0.09532367429156449,65433,2654.2591975467944,159.58336318892498,106.84072796292054
24789214,994.4054167449756,-211.18788422258942,127.30752563476562,126.72682189941406,124.21903991699219,3928.4310322297047,3886.997074773591,3808.2875775485245,5.960464477539063e-08,4.125973855860101e-06,132.42683726247944,22700.936304712708,-0.14389801025390625,0.009951662349555463,0.9357564122111671,0.10809158120140486,65426,2682.9160517962864,162.67693382986698,107.71445800192377
23450609,-2818.2524638398404,1349.6398681591488,112.25555419921875,118.30198669433594,127.27035522460938,3179.5710751047613,3800.137487513268,4275.447202245784,5.960464477539063e-08,1.8106597117399192e-06,45.813388202014906,2805.5142950633403,0.0226898193359375,0.009459943934597224,0.9438677885094608,0.08763350499038519,65506,1751.1494577674166,80.18573914176834,109.22930916525065
23635701,-1883.219902872984,1097.139377286365,117.54405212402344,119.13081359863281,123.97731018066406,3710.1695681955684,3694.8553090653595,3748.9425546353227,5.960464477539063e-08,1.8729357768437391e-06,47.33095491053196,2922.3888216458067,-0.03521728515625,0.008010748764532217,0.8526708554349918,0.061831758965816386,65517,906.4528855298854,29.95034661205979,106.22869486255439
23635735,-1884.810607312331,1106.6701596226214,117.54576110839844,119.13027954101562,123.97665405273438,3711.471477702751,3695.433466691838,3749.5668072590897,5.960464477539063e-08,1.8716312251276717e-06,47.55415346098361,2983.4834566000836,-0.127777099609375,0.007821895782175231,0.8230199124859607,0.05901830823238086,65517,984.5006127446379,35.08704651936111,107.1462690852427
24167118,-494.1536777583813,-1474.0721466817292,123.24099731445312,121.52096557617188,123.99899291992188,4105.275843640848,4277.5961790970605,4445.5559071880125,5.960464477539063e-08,2.2830285904602584e-06,67.76201071659408,6391.38281293479,-0.1972198486328125,0.00697403122143547,0.778473322737734,0.04236343845791132,65397,566.0559159102154,13.448129607090399,98.8262097014304
21663235,-1611.5558903728652,-2445.0275737505026,110.77101135253906,106.97752380371094,112.80619812011719,3249.1053248254643,3675.637480049862,4159.47600590082,5.960464477539063e-08,1.8885348053537959e-06,64.31172314808204,7247.602809508968,0.0541839599609375,0.011542196967214223,0.948496942860968,0.12870849122490036,65514,3563.970921685976,268.7020765034411,117.84675632863647
21663690,-1605.535397902962,-2460.74570998846,110.77716064453125,106.97869873046875,112.80581665039062,3249.219019376387,3675.4196207156524,4159.688306014445,5.960464477539063e-08,1.87979935055648e-06,63.193495924771476,6951.171556650068,0.11419677734375,0.010766630583720125,0.9344956201506668,0.11449572510126078,65512,3601.5983386839453,273.50135989864543,118.90827958952588
21663507,-1616.5752797078312,-2449.50508833083,110.77073669433594,106.97700500488281,112.81114196777344,3249.6152087269847,3675.415715741439,4158.302391118392,5.960464477539063e-08,1.883663855356139e-06,63.323934980313474,6884.114996162876,-0.0541839599609375,0.011540895732375175,0.9485056599986296,0.12892230511467948,65516,3476.0236995346118,258.6314265606385,117.33513747916625
25140509,1183.0287816702644,-339.5964185391925,129.6945343017578,128.78195190429688,125.13723754882812,4300.700315581038,4218.7954115773055,4025.7106580417826,5.960464477539063e-08,3.1058333028402036e-06,105.56209850253052,15174.316780071438,0.400299072265625,0.009364255785821396,0.904631333802397,0.09606617934812468,65419,2374.3170260293136,135.50071631410276,108.34504818838155
21355334,3663.4828734945127,15270.06565390856,89.86457824707031,121.64814758300781,114.34381103515625,3838.3165455872604,3459.653162160285,3928.5261726309927,5.960464477539063e-08,1.2872589560102744e-06,40.275295029534625,3157.4665129323025,-0.00292205810546875,0.007030265400539873,0.593367445666157,0.03843523814965245,65533,458.6944801964782,9.136669186879688,107.93131478967186
21357630,3685.216029335087,15245.069455338129,89.8990478515625,121.64784240722656,114.34468078613281,3834.9678054823153,3465.325249559182,3933.972244348268,5.960464477539063e-08,1.2876470092967344e-06,40.676219197698714,3267.78428868316,0.011932373046875,0.007019408976294927,0.5949198996035874,0.03871758739792776,65532,483.2508293825822,9.123097486011101,109.79938110020284
23831018,2284.463148413384,-326.76967595515725,120.39848327636719,122.46824645996094,120.7657470703125,3634.4531037770334,4138.4153430379,4515.891231513716,5.960464477539063e-08,1.7249904333139732e-06,45.75499855300588,3004.73799976277,-0.17394256591796875,0.006709768664459689,0.7062134553408008,0.035101455508377184,65468,358.9188309203678,6.2080427077777,92.63293327233863
23830598,2307.261756311313,-312.5010746032043,120.39044189453125,122.46937561035156,120.76625061035156,3635.1799831023395,4137.926399790943,4516.1603117842415,5.960464477539063e-08,1.7270085826376925e-06,45.816290933345364,3028.271805250488,0.174041748046875,0.006702945471599946,0.7062474219243122,0.03520897750084081,65472,353.8832970144351,6.161361552909096,92.60343667716364
25348515,1081.3582026970498,-1353.700593842387,132.11338806152344,128.617919921875,126.05633544921875,4619.769445999007,4448.660411298275,4339.554168844712,5.960464477539063e-08,3.0935300520989837e-06,88.99491332879543,10772.626196494999,-0.059906005859375,0.009369015815662957,0.9319966662473369,0.0890372820451416,65380,2346.7890680742057,155.70331365279185,96.92647031117113
21605099,5785.54623715237,20889.74320588009,85.90701293945312,128.41567993164062,115.34495544433594,3923.116292378976,3841.3431403748486,4071.7908415623338,5.960464477539063e-08,1.4161787962097561e-06,36.451571841669924,1954.9342076873843,-0.4261322021484375,0.006212303114412735,0.4114713756668494,0.02396021794743923,65535,154.81727983645297,2.7348018080998893,101.42225217463405
25348308,1068.204398666324,-1365.7662047857352,132.10690307617188,128.62086486816406,126.05671691894531,4619.7827001526675,4449.035471034783,4340.819521834478,5.960464477539063e-08,3.100950082871219e-06,89.66658189292002,10944.515636067928,-0.24799346923828125,0.009671235618204817,0.9134900984828742,0.10750752400529301,65372,2376.895669792004,160.70947691430936,98.01410267333017
21607981,5838.079120009759,20859.125379209447,85.97271728515625,128.4103546142578,115.32855224609375,3918.878863804566,3847.8720296196498,4077.193658642965,5.960464477539063e-08,1.4185874151547936e-06,36.63474464036861,1988.2185189166291,-0.04102325439453125,0.0061224320744455414,0.36243420070328336,0.02206462443057131,65534,129.5035713374682,1.4840695523335092,99.33324635087021
22868299,-273.48131129597584,8030.194127446928,102.647216796875,122.09318542480469,124.2021484375,3390.813532292843,3825.871367138578,4086.8867177963257,5.960464477539063e-08,1.7596230385515766e-06,50.27693417242649,3630.072810544224,0.171905517578125,0.010169815139431188,0.9304226875866305,0.10975097685847898,65518,2867.857177293241,175.88110882313208,106.53376607443741
24076628,-1287.3840999805761,3901.742801617397,115.2137451171875,124.44874572753906,127.71769714355469,3974.4642007130315,4200.615781209949,4289.362397989748,5.960464477539063e-08,2.260916708136409e-06,59.84778481734352,4656.357067195801,0.04978179931640625,0.006777692050040532,0.7232406275927429,0.03791549693263895,65449,389.0609665440988,7.076252317950363,97.16442702581497
22868202,-277.47787875649374,8034.123631369321,102.6417236328125,122.0989990234375,124.20034790039062,3391.1847178729677,3825.4570570965834,4086.7130955868033,5.960464477539063e-08,1.7658740512392986e-06,52.0351428736297,4073.7470746467616,-0.063140869140625,0.010233852098901916,0.9396862309730059,0.10761061300358438,65512,2863.1059146347707,174.35723980023033,106.23262588236113
21608186,5845.335857715289,20856.13325646969,85.97665405273438,128.41395568847656,115.32414245605469,3918.6247601399664,3848.1156737648826,4077.653247704185,5.960464477539063e-08,1.4184015293628465e-06,36.572601606480546,1955.5426684915803,0.04096221923828125,0.006124463119570533,0.3624499769740532,0.02191212521870853,65535,160.50966799187808,1.9869823872279393,99.03498999773166
25348568,1085.6559570810366,-1343.107615673696,132.1102294921875,128.6243133544922,126.05390930175781,4620.789149499151,4448.820636281823,4339.961372957595,5.960464477539063e-08,3.0911649899172487e-06,88.43921627397059,10591.24308888812,0.24805450439453125,0.00966934286126541,0.9134927929600603,0.10751320750271397,65377,2382.588057947429,160.70540534698915,98.04430704618562
22867827,-271.1133291423304,8050.284996972725,102.63436889648438,122.10017395019531,124.2008056640625,3392.8400077420083,3824.817037326428,4085.608541824108,5.960464477539063e-08,1.7675629023029571e-06,51.28544596970885,3869.9456512604015,-0.17192840576171875,0.010172191504375153,0.9304186407039621,0.10976208028894448,65519,2915.10591463477,180.20835938323893,104.34741022677693
24167239,-492.4448449204994,-1470.8952733719175,123.23866271972656,121.52029418945312,124.00384521484375,4104.570771432445,4278.392654559151,4446.071121685655,5.960464477539063e-08,2.2748746842649655e-06,67.83711547464145,6472.794389670613,0.0175628662109375,0.0070200775487432535,0.7824807535783773,0.04592725289600529,65391,559.0203820042827,12.168278861574539,99.3907121888114
23451007,-2820.0022940571407,1342.9142996526264,112.26272583007812,118.29875183105469,127.27249145507812,3179.971838174422,3800.2976949713798,4274.763333855222,5.960464477539063e-08,1.810215116590396e-06,45.88832545628668,2812.853171262173,-0.05246734619140625,0.00948263871511478,0.9464080709487737,0.08448675136382454,65507,1785.6286424872455,79.74341472557539,108.50133634086738
25141380,1185.60515110447,-335.51876607167384,129.70654296875,128.7762908935547,125.14418029785156,4300.345889806747,4217.431658944361,4024.7895910674474,5.960464477539063e-08,3.0966149291222976e-06,105.19425767760231,15050.002449498403,-0.3463134765625,0.009495844051582271,0.9289655418064908,0.09721255998562595,65435,2402.737336246096,139.55664648232937,109.62249448541141
23830724,2298.420279634935,-306.2629566990962,120.3944091796875,122.46708679199219,120.76649475097656,3636.9033098006776,4139.795822241856,4518.260676102054,5.960464477539063e-08,1.720358258923339e-06,45.27647651287666,2902.3082181655013,-0.0240936279296875,0.006782399069618486,0.7182940852702709,0.03553875776353473,65467,375.7117241391813,6.484719840746045,95.35629282183314
24075805,-1276.8768966731736,3905.7490189776636,115.20791625976562,124.44810485839844,127.71160888671875,3974.9340657482117,4201.3004990380205,4289.850271725665,5.960464477539063e-08,2.2619354072746133e-06,59.716277976891554,4613.891899389546,0.03998565673828125,0.006678816164395834,0.6929633649634095,0.03657128074663951,65459,395.6467529817257,7.592569655809726,95.57212708178574
24076348,-1279.1420146634127,3903.2543049194833,115.21424865722656,124.45233154296875,127.70933532714844,3975.4772145813786,4199.89610418045,4288.60742383535,5.960464477539063e-08,2.262039705988389e-06,59.77332506410977,4655.862980720061,-0.04972076416015625,0.006778107506783157,0.7232286636978383,0.038010723277075206,65454,425.20310216782974,7.843875811763073,96.97935675742559
24121773,964.370995659367,4576.953621983349,118.1124267578125,125.85751342773438,124.09910583496094,4381.279627061602,4212.843375552439,4185.279927185913,5.960464477539063e-08,1.8701402546798911e-06,52.7062952160096,4150.248776196729,-0.0283203125,0.006134110963934261,0.47370813074246965,0.025164558459072665,65474,221.07211383239203,4.045424903378972,95.20478857211374
